#1 
double data(9504,6) 
#Time [s], Belpex electricity price [Euro/J], Dynamic consumer price [Euro/J], Dynamic consumer price daily average [Euro/J], Dynamic consumer price weekly average [Euro/J], Dynamic consumer price yearly median [Euro/J]
1.49328e+07,2.528333e-08,7.250556e-08,7.044097e-08,6.910185e-08,6.944444e-08
1.49364e+07,2.518889e-08,7.241111e-08,7.044097e-08,6.910185e-08,6.944444e-08
1.494e+07,2.303889e-08,7.026111e-08,7.044097e-08,6.910185e-08,6.944444e-08
1.49436e+07,2.016389e-08,6.738611e-08,7.044097e-08,6.910185e-08,6.944444e-08
1.49472e+07,2.014722e-08,6.736944e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.49508e+07,1.9525e-08,6.674722e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.49544e+07,1.793611e-08,6.515833e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.4958e+07,1.818333e-08,6.540556e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.49616e+07,2.033056e-08,6.755278e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.49652e+07,2.262222e-08,6.984444e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.49688e+07,2.6975e-08,7.419722e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.49724e+07,2.8975e-08,7.619722e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.4976e+07,2.726389e-08,7.448611e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.49796e+07,2.593056e-08,7.315278e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.49832e+07,2.557778e-08,7.28e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.49868e+07,2.531389e-08,7.253611e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.49904e+07,2.431944e-08,7.154167e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.4994e+07,2.356111e-08,7.078333e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.49976e+07,2.203889e-08,6.926111e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.50012e+07,2.3225e-08,7.044722e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.50048e+07,2.526667e-08,7.248889e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.50084e+07,2.726667e-08,7.448889e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.5012e+07,2.928611e-08,7.650833e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.50156e+07,2.877778e-08,7.6e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.50192e+07,2.7175e-08,7.439722e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.50228e+07,2.593056e-08,7.315278e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.50264e+07,2.398333e-08,7.120556e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.503e+07,2.246944e-08,6.969167e-08,7.147558e-08,6.910185e-08,6.944444e-08
1.50336e+07,2.2025e-08,6.924722e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.50372e+07,2.116389e-08,6.838611e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.50408e+07,2.004167e-08,6.726389e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.50444e+07,1.979444e-08,6.701667e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.5048e+07,2.091944e-08,6.814167e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.50516e+07,2.3625e-08,7.084722e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.50552e+07,2.819722e-08,7.541944e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.50588e+07,3.328056e-08,8.050278e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.50624e+07,3.221389e-08,7.943611e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.5066e+07,2.7775e-08,7.499722e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.50696e+07,2.638889e-08,7.361111e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.50732e+07,2.504444e-08,7.226667e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.50768e+07,2.410556e-08,7.132778e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.50804e+07,2.325833e-08,7.048056e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.5084e+07,2.240278e-08,6.9625e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.50876e+07,2.329167e-08,7.051389e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.50912e+07,2.558056e-08,7.280278e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.50948e+07,2.674167e-08,7.396389e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.50984e+07,2.907778e-08,7.63e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.5102e+07,2.868889e-08,7.591111e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.51056e+07,2.729167e-08,7.451389e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.51092e+07,2.62e-08,7.342222e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.51128e+07,2.469722e-08,7.191944e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.51164e+07,2.350833e-08,7.073056e-08,7.244363e-08,6.910185e-08,6.944444e-08
1.512e+07,2.211667e-08,6.933889e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.51236e+07,2.138611e-08,6.860833e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.51272e+07,2.095556e-08,6.817778e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.51308e+07,2.104722e-08,6.826944e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.51344e+07,2.175e-08,6.897222e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.5138e+07,2.420278e-08,7.1425e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.51416e+07,2.651667e-08,7.373889e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.51452e+07,2.784444e-08,7.506667e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.51488e+07,2.639444e-08,7.361667e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.51524e+07,2.555833e-08,7.278056e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.5156e+07,2.473889e-08,7.196111e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.51596e+07,2.401389e-08,7.123611e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.51632e+07,2.224167e-08,6.946389e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.51668e+07,2.201667e-08,6.923889e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.51704e+07,2.193333e-08,6.915556e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.5174e+07,2.2175e-08,6.939722e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.51776e+07,2.45e-08,7.172222e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.51812e+07,2.609444e-08,7.331667e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.51848e+07,2.704167e-08,7.426389e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.51884e+07,2.763056e-08,7.485278e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.5192e+07,2.705e-08,7.427222e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.51956e+07,2.700278e-08,7.4225e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.51992e+07,2.491944e-08,7.214167e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.52028e+07,2.470556e-08,7.192778e-08,7.154873e-08,7.021247e-08,6.944444e-08
1.52064e+07,2.3425e-08,7.064722e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.521e+07,2.348611e-08,7.070833e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.52136e+07,2.097222e-08,6.819444e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.52172e+07,1.95e-08,6.672222e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.52208e+07,1.901389e-08,6.623611e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.52244e+07,2.001389e-08,6.723611e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.5228e+07,2.225278e-08,6.9475e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.52316e+07,2.3e-08,7.022222e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.52352e+07,2.264444e-08,6.986667e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.52388e+07,2.09e-08,6.812222e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.52424e+07,2.038056e-08,6.760278e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.5246e+07,1.976944e-08,6.699167e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.52496e+07,1.915833e-08,6.638056e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.52532e+07,1.826111e-08,6.548333e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.52568e+07,1.801944e-08,6.524167e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.52604e+07,1.82e-08,6.542222e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.5264e+07,1.911111e-08,6.633333e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.52676e+07,2.1625e-08,6.884722e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.52712e+07,2.568611e-08,7.290833e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.52748e+07,2.620278e-08,7.3425e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.52784e+07,2.625e-08,7.347222e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.5282e+07,2.528611e-08,7.250833e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.52856e+07,2.355e-08,7.077222e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.52892e+07,2.135833e-08,6.858056e-08,6.880833e-08,7.021247e-08,6.944444e-08
1.52928e+07,1.972222e-08,6.694444e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.52964e+07,1.890278e-08,6.6125e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.53e+07,1.728056e-08,6.450278e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.53036e+07,1.428889e-08,6.151111e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.53072e+07,8.95e-09,5.617222e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.53108e+07,8.866667e-09,5.608889e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.53144e+07,1.372222e-08,6.094444e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.5318e+07,1.730278e-08,6.4525e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.53216e+07,1.655833e-08,6.378056e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.53252e+07,1.469167e-08,6.191389e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.53288e+07,1.471111e-08,6.193333e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.53324e+07,1.377222e-08,6.099444e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.5336e+07,8.752778e-09,5.5975e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.53396e+07,6.036111e-09,5.325833e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.53432e+07,3.561111e-09,5.078333e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.53468e+07,6.319444e-09,5.354167e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.53504e+07,9.466667e-09,5.668889e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.5354e+07,1.447778e-08,6.17e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.53576e+07,2.052778e-08,6.775e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.53612e+07,2.190833e-08,6.913056e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.53648e+07,2.494167e-08,7.216389e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.53684e+07,2.580833e-08,7.303056e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.5372e+07,2.415556e-08,7.137778e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.53756e+07,2.255556e-08,6.977778e-08,6.252558e-08,7.021247e-08,6.944444e-08
1.53792e+07,2.038333e-08,6.760556e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.53828e+07,1.95e-08,6.672222e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.53864e+07,1.914444e-08,6.636667e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.539e+07,1.9e-08,6.622222e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.53936e+07,2.055556e-08,6.777778e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.53972e+07,2.511389e-08,7.233611e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.54008e+07,2.766944e-08,7.489167e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.54044e+07,2.735833e-08,7.458056e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.5408e+07,2.617778e-08,7.34e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.54116e+07,2.491667e-08,7.213889e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.54152e+07,2.415278e-08,7.1375e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.54188e+07,2.409444e-08,7.131667e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.54224e+07,2.188611e-08,6.910833e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.5426e+07,2.122222e-08,6.844444e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.54296e+07,2.255556e-08,6.977778e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.54332e+07,2.36e-08,7.082222e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.54368e+07,2.5125e-08,7.234722e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.54404e+07,2.767222e-08,7.489444e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.5444e+07,3.443333e-08,8.165556e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.54476e+07,3.234722e-08,7.956944e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.54512e+07,2.749444e-08,7.471667e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.54548e+07,2.708056e-08,7.430278e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.54584e+07,2.488611e-08,7.210833e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.5462e+07,2.250833e-08,6.973056e-08,7.17588e-08,7.021247e-08,6.944444e-08
1.54656e+07,2.120278e-08,6.8425e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.54692e+07,2.082778e-08,6.805e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.54728e+07,2.040278e-08,6.7625e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.54764e+07,2.07e-08,6.792222e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.548e+07,2.179444e-08,6.901667e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.54836e+07,2.605278e-08,7.3275e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.54872e+07,2.799167e-08,7.521389e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.54908e+07,2.943056e-08,7.665278e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.54944e+07,2.89e-08,7.612222e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.5498e+07,2.753889e-08,7.476111e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.55016e+07,2.711667e-08,7.433889e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.55052e+07,2.645833e-08,7.368056e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.55088e+07,2.582778e-08,7.305e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.55124e+07,2.500556e-08,7.222778e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.5516e+07,2.455278e-08,7.1775e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.55196e+07,2.472222e-08,7.194444e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.55232e+07,2.568889e-08,7.291111e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.55268e+07,2.651944e-08,7.374167e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.55304e+07,2.724444e-08,7.446667e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.5534e+07,2.687778e-08,7.41e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.55376e+07,2.664722e-08,7.386944e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.55412e+07,2.638056e-08,7.360278e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.55448e+07,2.349722e-08,7.071944e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.55484e+07,2.245e-08,6.967222e-08,7.238183e-08,7.021247e-08,6.944444e-08
1.5552e+07,2.195e-08,6.917222e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.55556e+07,2.100833e-08,6.823056e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.55592e+07,2.059167e-08,6.781389e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.55628e+07,2.056389e-08,6.778611e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.55664e+07,2.1675e-08,6.889722e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.557e+07,2.443056e-08,7.165278e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.55736e+07,2.754722e-08,7.476944e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.55772e+07,2.850833e-08,7.573056e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.55808e+07,2.826944e-08,7.549167e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.55844e+07,2.858056e-08,7.580278e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.5588e+07,2.778333e-08,7.500556e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.55916e+07,2.747778e-08,7.47e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.55952e+07,2.668889e-08,7.391111e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.55988e+07,2.5675e-08,7.289722e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.56024e+07,2.424722e-08,7.146944e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.5606e+07,2.426667e-08,7.148889e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.56096e+07,2.577222e-08,7.299444e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.56132e+07,2.696389e-08,7.418611e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.56168e+07,2.776944e-08,7.499167e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.56204e+07,2.749167e-08,7.471389e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.5624e+07,2.695e-08,7.417222e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.56276e+07,2.666944e-08,7.389167e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.56312e+07,2.343333e-08,7.065556e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.56348e+07,2.265833e-08,6.988056e-08,7.251273e-08,7.021247e-08,6.944444e-08
1.56384e+07,2.108333e-08,6.830556e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.5642e+07,2.048056e-08,6.770278e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.56456e+07,2.000278e-08,6.7225e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.56492e+07,1.978889e-08,6.701111e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.56528e+07,2.054444e-08,6.776667e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.56564e+07,2.358611e-08,7.080833e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.566e+07,2.665278e-08,7.3875e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.56636e+07,2.730278e-08,7.4525e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.56672e+07,2.677778e-08,7.4e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.56708e+07,2.637222e-08,7.359444e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.56744e+07,2.620278e-08,7.3425e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.5678e+07,2.581111e-08,7.303333e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.56816e+07,2.505278e-08,7.2275e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.56852e+07,2.379722e-08,7.101944e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.56888e+07,2.361111e-08,7.083333e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.56924e+07,2.308056e-08,7.030278e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.5696e+07,2.536944e-08,7.259167e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.56996e+07,2.645833e-08,7.368056e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.57032e+07,2.844167e-08,7.566389e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.57068e+07,2.7675e-08,7.489722e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.57104e+07,2.746667e-08,7.468889e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.5714e+07,2.717222e-08,7.439444e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.57176e+07,2.555278e-08,7.2775e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.57212e+07,2.521389e-08,7.243611e-08,7.195127e-08,7.021247e-08,6.944444e-08
1.57248e+07,2.371111e-08,7.093333e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.57284e+07,2.282778e-08,7.005e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.5732e+07,2.2875e-08,7.009722e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.57356e+07,2.311667e-08,7.033889e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.57392e+07,2.407778e-08,7.13e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.57428e+07,2.833333e-08,7.555556e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.57464e+07,3.034722e-08,7.756944e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.575e+07,3.1675e-08,7.889722e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.57536e+07,2.978889e-08,7.701111e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.57572e+07,2.848333e-08,7.570556e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.57608e+07,2.777778e-08,7.5e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.57644e+07,2.766944e-08,7.489167e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.5768e+07,2.653056e-08,7.375278e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.57716e+07,2.288056e-08,7.010278e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.57752e+07,2.266667e-08,6.988889e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.57788e+07,2.293611e-08,7.015833e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.57824e+07,2.6175e-08,7.339722e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.5786e+07,2.777222e-08,7.499444e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.57896e+07,3.055556e-08,7.777778e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.57932e+07,3.041389e-08,7.763611e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.57968e+07,2.931944e-08,7.654167e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.58004e+07,2.917222e-08,7.639444e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.5804e+07,2.777222e-08,7.499444e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.58076e+07,2.573333e-08,7.295556e-08,7.399769e-08,7.170364e-08,6.944444e-08
1.58112e+07,2.344167e-08,7.066389e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.58148e+07,2.247222e-08,6.969444e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.58184e+07,2.154722e-08,6.876944e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.5822e+07,2.056944e-08,6.779167e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.58256e+07,2.057222e-08,6.779444e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.58292e+07,2.193611e-08,6.915833e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.58328e+07,2.2625e-08,6.984722e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.58364e+07,2.306389e-08,7.028611e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.584e+07,2.203889e-08,6.926111e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.58436e+07,2.057222e-08,6.779444e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.58472e+07,1.944444e-08,6.666667e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.58508e+07,2.078056e-08,6.800278e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.58544e+07,1.844444e-08,6.566667e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.5858e+07,1.85e-08,6.572222e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.58616e+07,2.027778e-08,6.75e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.58652e+07,2.088889e-08,6.811111e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.58688e+07,2.373611e-08,7.095833e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.58724e+07,2.630556e-08,7.352778e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.5876e+07,2.910278e-08,7.6325e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.58796e+07,2.898611e-08,7.620833e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.58832e+07,2.9625e-08,7.684722e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.58868e+07,2.970833e-08,7.693056e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.58904e+07,2.777778e-08,7.5e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.5894e+07,2.616111e-08,7.338333e-08,7.04963e-08,7.170364e-08,6.944444e-08
1.58976e+07,2.409444e-08,7.131667e-08,7.000023e-08,7.170364e-08,6.944444e-08
1.59012e+07,2.223611e-08,6.945833e-08,7.000023e-08,7.170364e-08,6.944444e-08
1.59048e+07,2.100278e-08,6.8225e-08,7.000023e-08,7.170364e-08,6.944444e-08
1.59084e+07,2.043056e-08,6.765278e-08,7.000023e-08,7.170364e-08,6.944444e-08
1.5912e+07,2.012222e-08,6.734444e-08,7.000023e-08,7.170364e-08,6.944444e-08
1.59156e+07,2.069444e-08,6.791667e-08,7.000023e-08,7.170364e-08,6.944444e-08
1.59192e+07,2.095e-08,6.817222e-08,7.000023e-08,7.170364e-08,6.944444e-08
1.59228e+07,2.185556e-08,6.907778e-08,7.000023e-08,7.170364e-08,6.944444e-08
1.59264e+07,2.141111e-08,6.863333e-08,7.000023e-08,7.170364e-08,6.944444e-08
1.593e+07,2.09e-08,6.812222e-08,7.000023e-08,7.170364e-08,6.944444e-08
1.59336e+07,2.1675e-08,6.889722e-08,7.000023e-08,7.170364e-08,6.944444e-08
1.59372e+07,2.167222e-08,6.889444e-08,7.000023e-08,7.170364e-08,6.944444e-08
1.59408e+07,2.055556e-08,6.777778e-08,7.000023e-08,7.170364e-08,6.944444e-08
1.59444e+07,1.923889e-08,6.646111e-08,7.000023e-08,7.170364e-08,6.944444e-08
1.5948e+07,1.972222e-08,6.694444e-08,7.000023e-08,7.170364e-08,6.944444e-08
1.59516e+07,1.975556e-08,6.697778e-08,7.000023e-08,7.170364e-08,6.944444e-08
1.59552e+07,2.211111e-08,6.933333e-08,7.000023e-08,7.170364e-08,6.944444e-08
1.59588e+07,2.606944e-08,7.329167e-08,7.000023e-08,7.170364e-08,6.944444e-08
1.59624e+07,2.765e-08,7.487222e-08,7.000023e-08,7.170364e-08,6.944444e-08
1.5966e+07,2.777778e-08,7.5e-08,7.000023e-08,7.170364e-08,6.944444e-08
1.59696e+07,2.835833e-08,7.558056e-08,7.000023e-08,7.170364e-08,6.944444e-08
1.59732e+07,2.914444e-08,7.636667e-08,7.000023e-08,7.170364e-08,6.944444e-08
