#1 
double data(8760,5) 
#Time [s], Emission intensity [kgCO2eq/J], Emission intensity daily average [kgCO2eq/J], Emission intensity weekly average [kgCO2eq/J], Emission intensity yearly median [kgCO2eq/J]
2.16504e+07,1.192097e-08,1.421433e-08,1.449612e-08,1.304167e-08
2.1654e+07,1.239334e-08,1.421433e-08,1.449612e-08,1.304167e-08
2.16576e+07,1.340782e-08,1.421433e-08,1.449612e-08,1.304167e-08
2.16612e+07,1.45612e-08,1.421433e-08,1.449612e-08,1.304167e-08
2.16648e+07,1.647117e-08,1.421433e-08,1.449612e-08,1.304167e-08
2.16684e+07,1.65569e-08,1.421433e-08,1.449612e-08,1.304167e-08
2.1672e+07,1.620851e-08,1.421433e-08,1.449612e-08,1.304167e-08
2.16756e+07,1.65983e-08,1.421433e-08,1.449612e-08,1.304167e-08
2.16792e+07,1.526391e-08,1.421433e-08,1.449612e-08,1.304167e-08
2.16828e+07,1.180823e-08,1.421433e-08,1.449612e-08,1.304167e-08
2.16864e+07,1.227327e-08,1.335927e-08,1.449612e-08,1.304167e-08
2.169e+07,1.262278e-08,1.335927e-08,1.449612e-08,1.304167e-08
2.16936e+07,1.229069e-08,1.335927e-08,1.449612e-08,1.304167e-08
2.16972e+07,1.188769e-08,1.335927e-08,1.449612e-08,1.304167e-08
2.17008e+07,1.280662e-08,1.335927e-08,1.449612e-08,1.304167e-08
2.17044e+07,1.465359e-08,1.335927e-08,1.449612e-08,1.304167e-08
2.1708e+07,1.478805e-08,1.335927e-08,1.449612e-08,1.304167e-08
2.17116e+07,1.421321e-08,1.335927e-08,1.449612e-08,1.304167e-08
2.17152e+07,1.344924e-08,1.335927e-08,1.449612e-08,1.304167e-08
